i->num,i->cx,i->cy,i->rect.x,i->rect.y,i->rect.width,i->rect.height,i->state,i->ep[i],time



11,1429.32,1179.98,1394,1093,72,175,1,1443.85,1266.23,1394,1260,1414.78,1093.72,1464.63,1099.95,36
14,1409.29,887.676,1388,856,44,64,1,1417.88,918.529,1388.45,911.988,1400.71,856.823,1430.14,863.365,36
284,754.344,636.13,732,605,46,63,1,761.032,666.892,732.067,658.372,747.656,605.369,776.621,613.888,36
19,1154,568.5,1130,534,49,70,1,1130,603,1130,534,1178,534,1178,603,36
734,2049.14,538.453,2034,527,32,24,1,2036.77,549.134,2034.18,531.873,2061.52,527.773,2064.11,545.034,36
200,783.042,457.162,729,381,109,153,1,781.857,532.917,729.577,510.844,784.228,381.407,836.508,403.481,36
495,1502.94,277.164,1488,260,31,36,1,1506.96,294.11,1488.77,287.288,1498.92,260.219,1517.11,267.041,36
679,989.676,220.554,974,204,33,34,1,978.703,236.216,974.216,209.297,1000.65,204.892,1005.14,231.811,36
569,717.974,1815.05,678,1756,81,119,1,727.573,1873.21,678.305,1858.66,708.375,1756.88,757.643,1771.44,37
424,829.599,1743.26,794,1692,72,104,1,838.121,1794.39,794.755,1781.63,821.076,1692.14,864.443,1704.89,37
290,1365.72,1631.22,1338,1584,56,95,1,1381.82,1677.48,1338.74,1672.09,1349.63,1584.95,1392.71,1590.34,37
203,1307.98,1532.61,1277,1483,63,100,1,1318.41,1581.65,1277.75,1572.61,1297.54,1483.56,1338.2,1492.6,37
11,1433.88,1165.92,1403,1082,62,169,1,1456.03,1249.33,1403.91,1246.85,1411.74,1082.51,1463.86,1084.99,37
14,1410.62,875.457,1391,845,40,62,1,1423.11,905.012,1391.94,901.549,1398.12,845.902,1429.29,849.366,37
284,750.221,646.844,726,615,49,65,1,757.205,678.339,726.632,668.851,743.236,615.349,773.809,624.837,37
734,2048.27,539.785,2033,528,32,24,1,2035.87,550.819,2033.18,532.873,2060.66,528.751,2063.35,546.697,37
19,1157.19,559.511,1130,523,55,74,1,1179.95,595.831,1130.55,593.086,1134.43,523.191,1183.84,525.935,37
200,781.503,460.379,722,380,120,162,1,774.11,540.32,722.958,515.313,788.897,380.438,840.049,405.446,37
495,1504.19,270.84,1490,254,29,35,1,1510.13,287.038,1490.58,281.453,1498.25,254.642,1517.79,260.226,37
679,986.397,226.98,970,210,33,35,1,974.681,243.109,970.865,214.485,998.114,210.852,1001.93,239.476,37
569,725.281,1789.21,686,1732,79,115,1,739.515,1845.44,686.715,1832.53,711.047,1732.99,763.848,1745.9,38
424,835.415,1722.8,798,1670,75,107,1,842.087,1775.52,798.982,1761.48,828.742,1670.08,871.847,1684.11,38
290,1368.38,1612.3,1341,1566,56,94,1,1385.4,1658.25,1341.43,1653.22,1351.36,1566.36,1395.33,1571.38,38
203,1310.91,1514.96,1285,1467,52,97,1,1330.12,1562.01,1285.98,1559.25,1291.69,1467.92,1335.83,1470.68,38
11,1429.71,1147.29,1347,1053,166,189,1,1416.93,1240.97,1347.45,1100.66,1442.48,1053.6,1511.96,1193.91,38
14,1410.09,862.424,1390,833,41,59,1,1425.26,890.855,1390.42,887.952,1394.92,833.993,1429.76,836.897,38
284,745.4,658.8,720,625,52,69,1,751.9,692.3,720.1,681.7,738.9,625.3,770.7,635.9,38
734,2047.71,540.929,2031,528,35,27,1,2035.39,553.094,2031.34,535.287,2060.04,528.764,2064.08,546.572,38
19,1158.76,551.552,1132,514,55,76,1,1180.63,588.388,1132.03,585.037,1136.88,514.716,1185.48,518.067,38
200,777.302,467.695,718,385,120,166,1,771.287,549.432,718.388,524.671,783.318,385.957,836.217,410.719,38
495,1504.4,264.7,1488,247,34,37,1,1508,282,1488.4,272.2,1500.8,247.4,1520.4,257.2,38
679,983.5,233.5,970,218,28,32,1,970,249,970,218,997,218,997,249,38
569,733.648,1763.9,695,1707,78,115,1,743.733,1820.1,695.639,1806.51,723.562,1707.7,771.656,1721.29,39
424,842.089,1699.84,806,1648,73,105,1,849.349,1751.64,806.542,1738.21,834.829,1648.04,877.636,1661.47,39
290,1371.21,1592.08,1344,1546,56,93,1,1388.7,1637.74,1344.13,1632.79,1353.73,1546.41,1398.29,1551.37,39
203,1313.68,1496.16,1283,1446,63,101,1,1322.46,1545.91,1283.28,1536.51,1304.9,1446.42,1344.08,1455.82,39
11,1433.84,1136.47,1397,1052,75,170,1,1443.7,1220.78,1397.16,1213.03,1423.97,1052.16,1470.51,1059.92,39
14,1413.95,850.15,1390,819,49,64,1,1420.3,881.1,1390.3,871.1,1407.6,819.2,1437.6,829.2,39
284,740.653,668.328,713,633,56,72,1,746.993,703.27,713.35,691.037,734.314,633.387,767.956,645.62,39
734,2048.21,535.323,2029,513,40,46,1,2047.82,557.294,2029,546,2048.59,513.353,2067.41,524.647,39
19,1160.84,542.236,1136,507,51,71,1,1182.81,576.648,1136.55,575.053,1138.87,507.823,1185.12,509.418,39
200,772.999,476.116,714,394,119,165,1,767.521,557.478,714.029,532.439,778.476,394.755,831.969,419.794,39
495,1505.06,257.265,1491,241,30,33,1,1512.53,272.882,1491.12,267.529,1497.59,241.647,1519,247,39
679,982.289,240.058,966,220,34,41,1,991.269,259.654,966.462,254.692,973.308,220.462,998.115,225.423,39
569,741.789,1738.46,705,1685,75,108,1,759.893,1791.17,705.195,1780.5,723.684,1685.74,778.382,1696.42,40
424,848.277,1680.11,814,1629,69,103,1,857.852,1730.69,814.603,1719.05,838.702,1629.54,881.952,1641.18,40
290,1373.62,1570.69,1345,1522,59,99,1,1388.58,1619.14,1345.11,1612.62,1358.66,1522.25,1402.13,1528.77,40
203,1318.6,1477.57,1296,1431,47,94,1,1335.43,1523.88,1296.02,1521.36,1301.77,1431.26,1341.18,1433.78,40
11,1438.1,1123.62,1407,1041,64,166,1,1451.45,1205.94,1407,1201,1424.74,1041.31,1469.2,1046.24,40
14,1415.47,838.404,1395,808,42,61,1,1426.19,867.944,1395.04,862.28,1404.75,808.864,1435.9,814.528,40
284,734.634,678.255,704,642,63,74,1,735.605,714.057,704.006,696.822,733.662,642.452,765.261,659.688,40
734,2047.18,536.596,2028,514,40,46,1,2047.46,558.981,2028.2,548.471,2046.89,514.21,2066.15,524.72,40
19,1163.13,534.602,1137,497,54,76,1,1182.82,571.984,1137.02,567.82,1143.43,497.221,1189.24,501.385,40
200,769.734,482.072,711,398,119,169,1,764.897,565.231,711.016,541.156,774.57,398.914,828.452,422.989,40
495,1505.14,250.865,1491,234,29,34,1,1512.49,266.776,1491.74,262.165,1497.79,234.953,1518.54,239.565,40
679,979,247.5,958,226,44,44,1,974.5,268.5,958,252,983.5,226.5,1000,243,40
569,750.627,1713.32,715,1662,72,104,1,771.34,1764.4,715.839,1756.08,729.914,1662.24,785.416,1670.56,41
424,854.375,1658.62,818,1607,73,105,1,861.996,1710.15,818.86,1696.73,846.753,1607.08,889.889,1620.5,41
290,1376.79,1552.35,1348,1504,59,97,1,1392.67,1599.98,1348.52,1593.85,1360.9,1504.71,1405.05,1510.84,41
203,1318.44,1466.42,1292,1426,54,82,1,1333.52,1506.36,1292.78,1500.54,1303.36,1426.48,1344.1,1432.3,41
11,1436.35,1108.85,1399,1025,76,168,1,1447.6,1191.87,1399.56,1184.12,1425.09,1025.82,1473.13,1033.57,41
14,1418.58,826.29,1396,796,46,62,1,1426.56,856.19,1396.66,848.138,1410.59,796.389,1440.5,804.441,41
284,729.762,689.367,701,653,58,73,1,733.752,724.932,701.808,711.714,725.772,653.802,757.716,667.02,41
734,2046.04,538.337,2026,515,41,47,1,2045.02,560.764,2026.33,549.079,2047.06,515.91,2065.75,527.596,41
19,1166.77,526.465,1136,487,62,80,1,1186.01,565.462,1136.71,557.879,1147.54,487.468,1196.84,495.052,41
200,766.672,488.162,706,402,122,173,1,761.212,573.478,706.763,549.149,772.132,402.846,826.581,427.175,41
679,976.298,253.778,960,234,34,41,1,985.215,273.332,960.151,267.961,967.38,234.224,992.444,239.595,41
495,1507,244.5,1491,227,34,36,1,1510.6,261.8,1491,252,1503.4,227.2,1523,237,41
569,757.645,1689.01,724,1639,69,101,1,777.681,1738.51,724.264,1730.7,737.609,1639.5,791.026,1647.32,42
424,861.25,1635.75,825,1586,73,101,1,868.5,1685.5,825.6,1671.2,854,1586,896.9,1600.3,42
290,1379.17,1534.49,1352,1488,56,94,1,1396.82,1580.27,1352.31,1575.55,1361.52,1488.71,1406.03,1493.43,42
203,1322.95,1438.79,1290,1391,67,97,1,1329.52,1486.31,1290.8,1474.4,1316.38,1391.27,1355.1,1403.18,42
11,1438.84,1094.63,1403,1012,73,167,1,1449.78,1177.15,1403.44,1169.97,1427.9,1012.11,1474.24,1019.29,42
14,1420.05,814.613,1400,785,41,60,1,1428.42,843.381,1401,837.735,1411.68,785.846,1439.1,791.492,42
284,724.845,700.638,696,664,58,74,1,729.448,736.379,696.862,723.345,720.241,664.897,752.828,677.931,42
734,2045.43,539.193,2024,515,43,49,1,2043.64,562.471,2024.94,550.371,2047.23,515.915,2065.93,528.015,42
19,1169.65,518.021,1140,479,61,79,1,1189.56,556.215,1140.15,549.4,1149.75,479.827,1199.15,486.642,42
200,763.222,495.408,702,409,123,174,1,757.567,581.636,702.763,557.149,768.877,409.179,823.681,433.666,42
679,973.05,260.85,956,240,36,43,1,978.8,281.6,956,274,967.3,240.1,990.1,247.7,42
495,1508.23,238.873,1491,221,35,37,1,1510.16,256.485,1491.64,245.086,1506.3,221.262,1524.82,232.661,42
569,764.038,1664.14,727,1612,75,105,1,778.396,1715.88,727.474,1703.46,749.681,1612.41,800.603,1624.83,43
424,867.1,1616.01,833,1567,69,99,1,875.87,1664.83,833.208,1652.22,858.331,1567.19,900.993,1579.79,43
290,1382.41,1515.93,1351,1466,64,101,1,1398.5,1565.82,1351.72,1558.43,1366.31,1466.05,1413.09,1473.44,43
203,1326.79,1421.82,1296,1374,62,96,1,1335.82,1468.71,1296.76,1458.94,1317.76,1374.94,1356.82,1384.71,43
11,1443.79,1082.52,1410,1000,69,167,1,1453.47,1165.04,1410.25,1158.53,1434.12,1000.01,1477.33,1006.51,43
14,1419,802.5,1404,777,31,52,1,1404,828,1404,777,1434,777,1434,828,43
284,720.123,712.171,692,676,58,74,1,725.808,748.178,692.164,735.562,714.438,676.164,748.082,688.781,43
734,2044.67,540.421,2024,517,43,48,1,2043.11,563.82,2024.33,552.079,2046.24,517.022,2065.02,528.764,43
19,1172.55,510.341,1143,472,60,78,1,1192.65,548.62,1143.13,542.018,1152.46,472.061,1201.98,478.664,43
200,759.252,503.198,698,416,124,176,1,753.715,590.256,698.096,565.404,764.789,416.14,820.408,440.991,43
679,969.27,268.049,947,245,45,47,1,965.487,290.301,947.717,274.752,973.053,245.796,990.823,261.345,43
495,1506.97,231.246,1495,216,25,31,1,1515.42,245.677,1495.23,243.154,1498.52,216.815,1518.71,219.338,43
569,770.358,1640.46,731,1586,80,110,1,780.794,1694.11,731.381,1678.77,759.923,1586.8,809.336,1602.14,44
424,872.645,1595.71,838,1547,70,98,1,881.847,1643.86,838.937,1631.3,863.443,1547.57,906.353,1560.13,44
290,1385.18,1497.97,1356,1449,59,99,1,1405.17,1546.11,1356.84,1541.71,1365.2,1449.84,1413.52,1454.23,44
203,1328.29,1404.77,1297,1357,64,97,1,1341.33,1452.24,1297.48,1443.17,1315.25,1357.29,1359.1,1366.36,44
11,1417.7,1066.56,1358,980,120,174,1,1456.21,1152.94,1358.92,1140.65,1379.19,980.171,1476.48,992.461,44
14,1422.96,791.37,1403,762,41,60,1,1430.36,820.225,1403.22,813.673,1415.57,762.516,1442.71,769.067,44
284,713.827,723.459,684,687,61,74,1,716.961,759.751,684.176,744.62,710.693,687.166,743.478,702.298,44
734,2043,542.078,2022,518,43,49,1,2040.52,565.247,2022.3,552.787,2045.48,518.909,2063.69,531.37,44
19,1173.89,503.304,1143,463,63,82,1,1192.48,543.238,1143.68,535.368,1155.3,463.37,1204.09,471.24,44
200,756.193,509.592,692,420,129,180,1,747.719,598.814,692.525,572.67,764.667,420.369,819.862,446.514,44
679,965.5,274.5,951,259,30,32,1,951,290,951,259,980,259,980,290,44
495,1509.69,225.869,1494,209,32,35,1,1511.77,242.72,1494.47,233.408,1507.61,209.018,1524.9,218.33,44
569,777.94,1616.67,741,1565,75,104,1,790.887,1667.62,741.092,1654.16,764.993,1565.73,814.788,1579.19,45
424,877.971,1573.04,842,1525,73,98,1,884.621,1621,842.785,1606.3,871.321,1525.09,913.157,1539.78,45
290,1385.3,1479.65,1356,1430,60,100,1,1401.69,1528.64,1356.39,1522.46,1368.91,1430.67,1414.2,1436.85,45
203,1332.75,1387.22,1300,1339,66,97,1,1342.61,1434.68,1300.96,1423.82,1322.89,1339.75,1364.53,1350.62,45
11,1419.33,1051.85,1362,968,116,168,1,1458.6,1134.73,1362.17,1123.57,1380.07,968.976,1476.5,980.142,45
14,1425,779.581,1408,751,35,58,1,1433.34,807.475,1408.32,803.438,1416.66,751.688,1441.69,755.724,45
284,710.184,734.922,682,698,57,74,1,718,771,682.957,759.85,702.368,698.844,737.411,709.994,45
734,2042.23,542.878,2020,518,45,50,1,2038.81,566.865,2020.65,553.892,2045.65,518.892,2063.81,531.865,45
19,1174.5,494,1151,459,48,71,1,1151,529,1151,459,1198,459,1198,529,45
200,752.212,517.812,689,427,128,183,1,745.372,608.089,689.076,582.701,759.053,427.534,815.349,452.922,45
679,962.5,281.5,947,265,32,34,1,947,298,947,265,978,265,978,298,45
495,1509.8,219.443,1497,203,27,34,1,1514.96,235.132,1497.13,230.038,1504.64,203.755,1522.47,208.849,45
569,785.248,1594.35,747,1543,78,103,1,797.588,1644.77,747.435,1629.91,772.908,1543.94,823.061,1558.8,46
424,884.888,1553.65,851,1505,69,98,1,893.525,1601.84,851.448,1589.4,876.25,1505.46,918.327,1517.89,46
290,1388.22,1461.57,1361,1414,56,96,1,1406.93,1508.81,1361.3,1504.66,1369.52,1414.32,1415.14,1418.47,46
203,1335.02,1368.26,1311,1325,49,88,1,1352.06,1411.23,1311.83,1408.25,1317.98,1325.29,1358.2,1328.27,46
11,1423.73,1038.02,1364,954,120,169,1,1460.24,1121.74,1364.66,1107.69,1387.22,954.297,1482.8,968.353,46
14,1427.47,768.118,1407,739,42,59,1,1435.35,796.588,1407.12,789.529,1419.59,739.647,1447.82,746.706,46
284,704.607,746.153,676,709,58,76,1,709.137,783.22,676.225,770.421,700.078,709.086,732.989,721.885,46
734,2041.6,543.616,2019,519,46,50,1,2037.95,567.692,2019.82,554.503,2045.24,519.541,2063.38,532.73,46
19,1178.5,485.5,1155,452,48,68,1,1155,519,1155,452,1202,452,1202,519,46
200,749.226,523.543,684,430,131,188,1,741.529,616.611,684.565,590.921,756.923,430.475,813.887,456.165,46
679,958.715,288.223,942,270,35,37,1,946.354,305.831,942.4,274.2,971.077,270.615,975.031,302.246,46
495,1511.9,213.2,1497,196,31,35,1,1514.8,229.4,1497.2,220.6,1509,197,1526.6,205.8,46
569,791.556,1571.61,754,1521,76,102,1,805.883,1621.46,754.964,1608.36,777.23,1521.77,828.149,1534.87,47
424,890.627,1534.81,852,1486,78,99,1,895.727,1583.11,852.602,1565.03,885.527,1486.51,928.653,1504.6,47
290,1390.27,1443.61,1360,1395,61,98,1,1407.04,1491.72,1360.7,1485.1,1373.5,1395.5,1419.84,1402.12,47
203,1335.15,1352.23,1304,1305,63,96,1,1349,1399,1304.38,1390.08,1321.31,1305.46,1365.92,1314.38,47
11,1434.19,1031.17,1372,949,126,165,1,1395.41,1112.71,1372.07,965.64,1472.97,949.624,1496.32,1096.7,47
14,1428.66,756.587,1410,729,38,56,1,1439.93,783.524,1410.72,779.629,1417.38,729.651,1446.59,733.546,47
284,698.562,758.131,669,721,61,75,1,701.63,794.903,669.069,780.307,695.494,721.359,728.055,735.955,47
734,2040.18,545.579,2018,521,45,50,1,2036.59,569.275,2018.61,556.029,2043.77,521.883,2061.75,535.129,47
200,744.123,534.271,680,442,130,185,1,737.48,625.589,680.076,599.701,750.766,442.953,808.17,468.841,47
19,1182.16,477.678,1153,440,59,76,1,1203.3,514.568,1153.69,509.252,1161.02,440.788,1210.63,446.103,47
679,957.084,296.066,938,273,39,47,1,962.928,318.403,938.412,309.647,951.24,273.729,975.756,282.484,47
495,1513.07,207.888,1496,190,35,37,1,1515.11,225.069,1496.81,213.807,1511.03,190.708,1529.33,201.97,47
569,797.946,1550.32,764,1502,68,98,1,816.486,1598.08,764.919,1589.49,779.405,1502.57,830.973,1511.16,48
424,895.168,1515.99,861,1468,69,97,1,904.583,1563.28,861.512,1550.52,885.754,1468.7,928.825,1481.47,48
290,1392.64,1426.56,1364,1378,59,98,1,1412.18,1474.22,1364.06,1469.41,1373.11,1378.91,1421.23,1383.72,48
203,1339.61,1334.66,1315,1291,51,88,1,1360.82,1377.47,1315.05,1375.64,1318.41,1291.86,1364.17,1293.69,48
11,1424.82,1011.26,1366,929,119,166,1,1461.68,1093.24,1366.48,1079.64,1387.96,929.28,1483.16,942.88,48
284,692.657,768.524,661,728,64,82,1,696.74,808.225,661.592,793.58,688.574,728.822,723.722,743.467,48
14,1429.43,746.09,1410,717,40,59,1,1438.03,774.374,1410.16,768.507,1420.83,717.806,1448.7,723.674,48
734,2039.74,545.604,2015,518,51,56,1,2034.59,572.329,2015.37,557.722,2044.89,518.878,2064.11,533.485,48
200,741.011,539.672,674,443,135,194,1,733.467,635.485,674.19,608.752,748.554,443.858,807.832,470.591,48
19,1183.97,471.152,1155,432,59,79,1,1205.33,509.448,1155.21,504.264,1162.6,432.855,1212.72,438.04,48
679,953.242,302.786,935,280,37,46,1,962.303,324.685,935.5,318.5,944.18,280.888,970.983,287.073,48
495,1513.7,201.1,1498,183,33,37,1,1516.8,218.4,1498,209,1510.6,183.8,1529.4,193.2,48
569,805.8,1527.1,767,1477,79,101,1,817.1,1576.7,767,1560,794.5,1477.5,844.6,1494.2,49
424,898.76,1497.16,864,1450,71,95,1,909.087,1543.72,864.043,1529.86,888.433,1450.59,933.476,1464.45,49
290,1395.27,1408.48,1365,1359,61,100,1,1412.36,1457.22,1365.54,1450.71,1378.17,1359.75,1424.99,1366.25,49
203,1342,1318.5,1319,1277,47,84,1,1319,1360,1319,1277,1365,1277,1365,1360,49
11,1425.67,999.31,1367,916,119,168,1,1462.38,1082.34,1367.18,1068.74,1388.96,916.28,1484.16,929.88,49
284,687.071,781.03,655,740,65,83,1,691.355,821.148,655.568,806.237,682.787,740.911,718.574,755.823,49
14,1432.23,735.191,1410,706,45,60,1,1440.47,764.035,1410.96,756.336,1424,706.347,1453.51,714.046,49
734,2038.85,546.798,2013,519,52,56,1,2032.97,573.931,2013.93,559.033,2044.74,519.666,2063.78,534.564,49
200,737.6,547.8,667,452,142,193,1,726.2,643.6,667.8,614.4,749,452,807.4,481.2,49
19,1185.53,463.004,1157,424,58,79,1,1206.38,501.039,1157.35,495.967,1164.69,424.968,1213.72,430.04,49
679,948.553,310.488,926,286,46,50,1,948.588,334.647,926.653,320.688,948.518,286.329,970.453,300.288,49
495,1513.98,194.248,1502,180,25,30,1,1523.56,208.297,1502.21,206.517,1504.4,180.2,1525.75,181.979,49
569,812.284,1505.39,774,1454,78,103,1,824.45,1555.84,774.358,1540.81,800.119,1454.94,850.211,1469.96,50
424,905.863,1476.7,869,1428,75,99,1,911.699,1525.14,869.616,1509.36,900.027,1428.26,942.11,1444.04,50
290,1397.93,1391.38,1367,1341,62,102,1,1413.85,1441.22,1367.96,1434.27,1382.01,1341.55,1427.89,1348.5,50
203,1342.79,1303.04,1314,1258,58,91,1,1359.67,1347.96,1314.74,1341.97,1325.92,1258.12,1370.85,1264.11,50
11,1427.35,987.112,1369,905,118,165,1,1465.66,1068.26,1369.51,1055.72,1389.05,905.963,1485.19,918.504,50
284,681.5,793,649,751,66,85,1,686.345,834.138,649.621,819.448,676.655,751.862,713.379,766.552,50
14,1433.28,724.476,1414,697,39,56,1,1446.21,751.134,1414.82,747.646,1420.35,697.817,1451.74,701.305,50
734,2036.51,549.61,2012,523,50,54,1,2031.29,575.634,2012.27,560.415,2041.73,523.585,2060.76,538.805,50
200,733.2,555.6,662,458,143,196,1,721.8,652.4,662.6,622.8,744.6,458.8,803.8,488.4,50
19,1187.88,455.098,1159,417,58,77,1,1208.28,492.476,1159.77,487.085,1167.48,417.72,1215.99,423.11,50
679,945.743,318.619,922,294,49,50,1,941.785,342.906,922.006,325.105,949.702,294.332,969.481,312.133,50
495,1514.81,189.276,1500,172,31,35,1,1518.64,205.845,1500.17,197.931,1510.98,172.707,1529.45,180.621,50
569,818.5,1484,781,1435,76,99,1,828.5,1532.5,781.4,1516.8,808.5,1435.5,855.6,1451.2,51
424,911.839,1456.32,876,1408,73,97,1,917.45,1503.74,876.242,1488.15,906.228,1408.9,947.436,1424.49,51
290,1400.42,1374.53,1370,1325,62,100,1,1416.46,1423.53,1370.39,1416.45,1384.38,1325.52,1430.44,1332.61,51
203,1345.67,1286.65,1318,1242,56,90,1,1362.18,1330.52,1318.86,1325.11,1329.15,1242.77,1372.48,1248.18,51
11,1429.56,973.133,1371,892,118,164,1,1465.71,1054.07,1371.14,1039.8,1393.42,892.196,1487.99,906.47,51
284,675.399,804.768,642,764,68,83,1,677.968,845.511,642.247,828.591,672.83,764.025,708.552,780.946,51
14,1433.5,712.5,1418,689,32,48,1,1418,736,1418,689,1449,689,1449,736,51
734,2035.52,550.77,2011,524,50,54,1,2029.69,576.574,2011.2,561.164,2041.36,524.967,2059.85,540.377,51
200,729,564,657,466,145,198,1,717,662,657.8,632.4,741,466,800.2,495.6,51
19,1189.96,446.985,1165,413,51,69,1,1212.34,480.871,1165.73,479.576,1167.58,413.099,1214.18,414.394,51
679,943.066,325.747,926,304,35,44,1,953.749,346.592,926.481,342.286,932.384,304.903,959.651,309.208,51
495,1515.5,182,1505,169,22,27,1,1505,195,1505,169,1526,169,1526,195,51
569,825.15,1462.26,784,1412,83,102,1,831.496,1512.43,784.913,1492.9,818.805,1412.08,865.388,1431.61,52
424,917.5,1439.5,880,1391,76,98,1,923.586,1487.03,880.31,1469.72,911.414,1391.97,954.69,1409.28,52
290,1401.51,1357.95,1372,1310,60,97,1,1421.07,1405.34,1372.01,1399.89,1381.94,1310.55,1431,1316,52
203,1349.63,1269.11,1327,1228,46,83,1,1369.59,1309.89,1327.59,1308.81,1329.66,1228.32,1371.66,1229.4,52
11,1455.09,964.511,1421,887,69,156,1,1469.15,1041.54,1421.74,1035.36,1441.02,887.482,1488.43,893.666,52
284,670.216,816.882,638,775,66,85,1,674.284,858.118,638.071,843.03,666.148,775.645,702.361,790.734,52
14,1436.41,703.921,1418,676,37,57,1,1447.1,731.279,1418.93,727.524,1425.72,676.563,1453.89,680.319,52
734,2034.28,552.122,2009,526,51,54,1,2028.13,578.114,2009.67,562.486,2040.43,526.131,2058.9,541.759,52
200,725.668,570.67,653,471,146,200,1,712.508,669.485,653.471,639.41,738.828,471.856,797.865,501.931,52
19,1192.28,439.518,1168,405,49,70,1,1214.12,473.77,1168.87,472.718,1170.44,405.266,1215.69,406.318,52
679,939.178,333.782,915,309,49,51,1,936.49,358.401,915.579,341.292,941.866,309.163,962.777,326.272,52
495,1516.5,176.5,1506,164,22,26,1,1506,189,1506,164,1527,164,1527,189,52
569,831.9,1443.3,794,1394,77,100,1,842,1492,794.6,1476.2,821.8,1394.6,869.2,1410.4,53
424,922.695,1421.06,883,1373,81,97,1,926.66,1468.49,883.09,1447.46,918.731,1373.63,962.301,1394.66,53
290,1403.9,1341.72,1373,1293,62,98,1,1422,1389.53,1373.92,1383.12,1385.81,1293.91,1433.89,1300.32,53
203,1350.35,1254.37,1324,1211,54,88,1,1367.28,1297.48,1324.37,1292.71,1333.41,1211.27,1376.33,1216.04,53
11,1433.52,950.48,1379,873,110,156,1,1474.5,1027.78,1379.82,1019.55,1392.55,873.178,1487.23,881.411,53
284,664.334,830.098,631,788,67,85,1,668.663,871.609,631.811,856.254,660.006,788.586,696.858,803.941,53
14,1438,692,1419,665,39,55,1,1448.22,718.703,1419.68,713.946,1427.78,665.297,1456.32,670.054,53
734,2033.11,553.431,2008,527,51,54,1,2026.69,579.665,2008.24,563.941,2039.54,527.197,2057.99,542.921,53
200,720.875,579.782,647,479,148,202,1,707.247,679.871,647.959,649.688,734.502,479.692,793.791,509.875,53
19,1193.5,432.5,1170,399,48,68,1,1170,466,1170,399,1217,399,1217,466,53
679,934.66,341.38,909,317,52,50,1,927.52,365.36,909.64,341.52,941.8,317.4,959.68,341.24,53
495,1516.5,170.5,1505,158,24,26,1,1505,183,1505,158,1528,158,1528,183,53
569,838.399,1422.25,797,1374,84,98,1,843.378,1470.29,797.736,1448.32,833.421,1374.2,879.062,1396.18,54
424,927.908,1402.97,893,1357,71,92,1,936.175,1447.99,893.646,1433.33,919.64,1357.94,962.169,1372.61,54
290,1407.55,1326.5,1379,1280,58,94,1,1427.12,1372.81,1379.2,1368.02,1387.98,1280.2,1435.9,1284.99,54
203,1352,1238.29,1322,1194,61,90,1,1366.01,1282.46,1322.42,1273.96,1338,1194.12,1381.59,1202.63,54
11,1434.99,937.61,1381,860,109,156,1,1472.51,1014.39,1381.52,1004.28,1397.46,860.829,1488.45,870.939,54
284,658.531,843.18,626,801,66,85,1,661.072,884.588,626.093,869.041,655.99,801.773,690.969,817.32,54
14,1439,681,1425,658,29,47,1,1425,704,1425,658,1453,658,1453,704,54
734,2031.64,554.729,2006,528,52,54,1,2024.77,580.591,2006.65,564.282,2038.52,528.867,2056.64,545.177,54
200,717.182,587.94,645,485,145,207,1,707.955,690.331,645.749,661.875,726.409,485.549,788.615,514.005,54
19,1196.74,424.883,1170,389,54,73,1,1217.98,460.266,1170.99,457.133,1175.5,389.5,1222.49,392.633,54
679,931.6,348.3,909,323,47,52,1,935.2,373.6,909.2,360.6,928,323,954,336,54
495,1518.6,165.8,1503,148,32,36,1,1521.6,182.8,1503.2,173.6,1515.6,148.8,1534,158,54
569,845.29,1403.55,811,1359,70,90,1,859.549,1447.23,811.513,1434.7,831.032,1359.88,879.067,1372.41,55
424,931.75,1385.25,899,1341,67,90,1,939.6,1429.2,899.1,1415.7,923.9,1341.3,964.4,1354.8,55
290,1409.28,1310.65,1381,1265,57,92,1,1429.71,1355.48,1381.71,1351.48,1388.85,1265.82,1436.85,1269.82,55
203,1355.4,1222.17,1327,1179,58,88,1,1369,1265.19,1327.29,1257.46,1341.79,1179.15,1383.51,1186.87,55
11,1436.96,925.535,1383,849,109,154,1,1473.22,1001.51,1383.75,990.77,1400.69,849.563,1490.16,860.3,55
284,652.2,855.888,618,813,69,87,1,653.601,898.224,618.686,881.793,650.799,813.552,685.714,829.983,55
14,1439.5,672,1425,648,30,49,1,1425,696,1425,648,1454,648,1454,696,55
734,2030.15,556.243,2004,529,53,55,1,2022.66,582.561,2004.62,566.086,2037.63,529.926,2055.68,546.401,55
200,712.556,596.039,638,493,150,207,1,699.207,698.973,638.845,669.117,725.906,493.104,786.267,522.96,55
19,1197.04,417.431,1172,381,51,74,1,1216.28,453.02,1172.93,449.924,1177.8,381.843,1221.15,384.939,55
679,928.254,356.189,907,331,44,51,1,933.13,380.888,907.284,370.118,923.379,331.491,949.225,342.26,55
495,1519.43,159.934,1505,143,30,35,1,1522.25,176.318,1505.06,168.296,1516.61,143.551,1533.8,151.573,55
569,850.738,1383.61,813,1337,76,94,1,858.697,1429.66,813.639,1412.03,842.779,1337.57,887.836,1355.2,56
424,936.6,1367.7,904,1323,67,90,1,944.5,1411.5,904,1398,928.7,1323.9,969.2,1337.4,56
290,1410.71,1293.52,1383,1247,57,94,1,1431.06,1339.26,1383.06,1335.26,1390.35,1247.78,1438.35,1251.78,56
